"I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11","I12","I13","I14","I15","I16","I17","I18","I19","I20"
1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0
1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0
0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0
1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1
0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1
0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0
1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0
0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0
1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0
1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0
1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0
1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
